name,directory,path,camera,position_vehicle,type,make,model,year,plate,position_plate,char 1,char 2,char 3,char 4,char 5,char 6,char 7
track0056[01].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0056/track0056[01].png,/track0056/track0056[01].png,"['iPhone', '7', 'Plus']","['709', '0', '678', '583']",['car'],['Mercedes-Benz'],"['OF-1722M', 'Neobus']",['2010'],['ATH-2468'],"['992', '397', '111', '33']","['999', '408', '11', '16']","['1012', '408', '13', '17']","['1025', '409', '13', '17']","['1045', '410', '12', '17']","['1057', '410', '13', '16']","['1071', '412', '13', '15']","['1084', '412', '13', '15']"
track0056[17].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0056/track0056[17].png,/track0056/track0056[17].png,"['iPhone', '7', 'Plus']","['681', '0', '671', '570']",['car'],['Mercedes-Benz'],"['OF-1722M', 'Neobus']",['2010'],['ATH-2468'],"['961', '390', '110', '34']","['967', '401', '13', '16']","['981', '402', '13', '16']","['994', '402', '12', '17']","['1013', '403', '13', '17']","['1026', '404', '13', '16']","['1040', '405', '12', '15']","['1053', '405', '12', '15']"
track0056[26].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0056/track0056[26].png,/track0056/track0056[26].png,"['iPhone', '7', 'Plus']","['651', '0', '669', '567']",['car'],['Mercedes-Benz'],"['OF-1722M', 'Neobus']",['2010'],['ATH-2468'],"['933', '388', '109', '33']","['939', '399', '12', '16']","['953', '400', '12', '15']","['965', '400', '13', '16']","['984', '401', '13', '16']","['998', '401', '12', '16']","['1011', '402', '13', '15']","['1024', '403', '13', '14']"
track0056[30].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0056/track0056[30].png,/track0056/track0056[30].png,"['iPhone', '7', 'Plus']","['642', '0', '669', '573']",['car'],['Mercedes-Benz'],"['OF-1722M', 'Neobus']",['2010'],['ATH-2468'],"['923', '395', '111', '32']","['930', '406', '12', '16']","['943', '406', '14', '17']","['957', '407', '12', '16']","['976', '408', '13', '16']","['989', '409', '12', '15']","['1002', '409', '13', '15']","['1015', '410', '13', '14']"
track0056[10].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0056/track0056[10].png,/track0056/track0056[10].png,"['iPhone', '7', 'Plus']","['701', '0', '673', '568']",['car'],['Mercedes-Benz'],"['OF-1722M', 'Neobus']",['2010'],['ATH-2468'],"['981', '384', '112', '33']","['988', '394', '13', '16']","['1002', '395', '12', '16']","['1015', '396', '12', '16']","['1034', '397', '13', '16']","['1047', '398', '12', '15']","['1060', '399', '13', '14']","['1074', '399', '12', '15']"
track0056[06].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0056/track0056[06].png,/track0056/track0056[06].png,"['iPhone', '7', 'Plus']","['704', '0', '678', '571']",['car'],['Mercedes-Benz'],"['OF-1722M', 'Neobus']",['2010'],['ATH-2468'],"['987', '383', '113', '34']","['994', '394', '13', '16']","['1008', '395', '12', '16']","['1021', '396', '12', '16']","['1040', '397', '13', '16']","['1054', '398', '12', '15']","['1067', '398', '13', '15']","['1080', '399', '13', '15']"
track0056[07].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0056/track0056[07].png,/track0056/track0056[07].png,"['iPhone', '7', 'Plus']","['704', '0', '676', '568']",['car'],['Mercedes-Benz'],"['OF-1722M', 'Neobus']",['2010'],['ATH-2468'],"['985', '381', '113', '34']","['993', '392', '12', '16']","['1006', '393', '13', '16']","['1019', '394', '13', '16']","['1038', '395', '14', '16']","['1052', '396', '12', '15']","['1065', '396', '13', '16']","['1078', '396', '14', '16']"
track0056[11].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0056/track0056[11].png,/track0056/track0056[11].png,"['iPhone', '7', 'Plus']","['698', '0', '678', '570']",['car'],['Mercedes-Benz'],"['OF-1722M', 'Neobus']",['2010'],['ATH-2468'],"['980', '386', '112', '33']","['987', '396', '12', '16']","['1001', '397', '12', '16']","['1014', '398', '12', '16']","['1032', '399', '14', '16']","['1046', '400', '12', '15']","['1059', '400', '13', '15']","['1073', '401', '12', '14']"
track0056[27].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0056/track0056[27].png,/track0056/track0056[27].png,"['iPhone', '7', 'Plus']","['650', '0', '666', '568']",['car'],['Mercedes-Benz'],"['OF-1722M', 'Neobus']",['2010'],['ATH-2468'],"['931', '389', '110', '33']","['937', '401', '13', '15']","['951', '401', '13', '16']","['964', '402', '13', '16']","['983', '403', '13', '16']","['996', '403', '13', '16']","['1010', '404', '12', '14']","['1023', '404', '12', '15']"
track0060[28].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0060/track0060[28].png,/track0060/track0060[28].png,"['iPhone', '7', 'Plus']","['190', '0', '950', '570']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2007'],['APB-4327'],"['808', '347', '105', '37']","['814', '359', '13', '20']","['826', '359', '12', '20']","['838', '360', '12', '19']","['857', '361', '12', '19']","['869', '361', '12', '19']","['881', '361', '13', '19']","['893', '361', '12', '19']"
track0060[12].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0060/track0060[12].png,/track0060/track0060[12].png,"['iPhone', '7', 'Plus']","['387', '0', '832', '560']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2007'],['APB-4327'],"['859', '335', '109', '39']","['865', '347', '13', '19']","['878', '347', '12', '20']","['890', '348', '13', '20']","['910', '350', '12', '18']","['923', '350', '13', '19']","['936', '350', '13', '19']","['949', '350', '12', '19']"
track0060[04].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0060/track0060[04].png,/track0060/track0060[04].png,"['iPhone', '7', 'Plus']","['474', '0', '765', '566']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2007'],['APB-4327'],"['870', '343', '111', '37']","['876', '355', '12', '19']","['888', '355', '13', '19']","['902', '356', '12', '19']","['922', '357', '12', '18']","['935', '357', '12', '19']","['948', '357', '13', '19']","['961', '357', '12', '19']"
track0060[24].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0060/track0060[24].png,/track0060/track0060[24].png,"['iPhone', '7', 'Plus']","['239', '0', '923', '561']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2007'],['APB-4327'],"['824', '344', '107', '38']","['831', '356', '12', '20']","['843', '357', '12', '19']","['855', '357', '12', '20']","['874', '359', '12', '18']","['886', '359', '13', '18']","['899', '359', '13', '19']","['911', '358', '12', '20']"
track0060[08].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0060/track0060[08].png,/track0060/track0060[08].png,"['iPhone', '7', 'Plus']","['432', '0', '799', '562']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2007'],['APB-4327'],"['866', '339', '110', '39']","['872', '351', '13', '20']","['885', '351', '12', '20']","['898', '353', '13', '19']","['917', '354', '13', '18']","['931', '354', '12', '18']","['944', '354', '12', '19']","['957', '354', '11', '19']"
track0060[09].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0060/track0060[09].png,/track0060/track0060[09].png,"['iPhone', '7', 'Plus']","['421', '0', '807', '562']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2007'],['APB-4327'],"['865', '338', '110', '39']","['871', '350', '12', '19']","['884', '350', '12', '20']","['897', '351', '13', '20']","['916', '352', '13', '19']","['929', '353', '13', '19']","['942', '353', '14', '19']","['956', '353', '12', '19']"
track0060[25].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0060/track0060[25].png,/track0060/track0060[25].png,"['iPhone', '7', 'Plus']","['227', '0', '930', '564']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2007'],['APB-4327'],"['820', '344', '106', '36']","['826', '355', '12', '20']","['838', '356', '12', '20']","['850', '357', '13', '19']","['869', '358', '12', '18']","['881', '358', '13', '18']","['894', '358', '13', '19']","['906', '358', '12', '19']"
track0060[05].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0060/track0060[05].png,/track0060/track0060[05].png,"['iPhone', '7', 'Plus']","['466', '0', '770', '564']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2007'],['APB-4327'],"['870', '341', '110', '39']","['875', '353', '13', '19']","['888', '354', '12', '19']","['901', '355', '13', '18']","['921', '355', '13', '19']","['935', '355', '12', '19']","['948', '355', '12', '20']","['960', '355', '12', '20']"
track0060[13].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0060/track0060[13].png,/track0060/track0060[13].png,"['iPhone', '7', 'Plus']","['372', '0', '843', '561']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2007'],['APB-4327'],"['856', '334', '110', '39']","['863', '346', '12', '19']","['875', '346', '12', '20']","['887', '347', '13', '20']","['907', '348', '13', '19']","['920', '349', '13', '19']","['933', '349', '13', '19']","['946', '349', '12', '19']"
track0060[29].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0060/track0060[29].png,/track0060/track0060[29].png,"['iPhone', '7', 'Plus']","['179', '0', '955', '568']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2007'],['APB-4327'],"['804', '349', '104', '37']","['810', '361', '12', '19']","['822', '361', '12', '19']","['834', '362', '12', '19']","['853', '363', '12', '18']","['865', '363', '12', '19']","['877', '363', '13', '19']","['889', '363', '12', '19']"
track0060[22].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0060/track0060[22].png,/track0060/track0060[22].png,"['iPhone', '7', 'Plus']","['262', '0', '910', '555']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2007'],['APB-4327'],"['830', '342', '108', '38']","['837', '354', '12', '20']","['849', '355', '12', '19']","['861', '356', '13', '19']","['880', '357', '12', '19']","['893', '357', '12', '19']","['906', '357', '12', '19']","['918', '357', '12', '19']"
track0060[18].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0060/track0060[18].png,/track0060/track0060[18].png,"['iPhone', '7', 'Plus']","['312', '0', '882', '557']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2007'],['APB-4327'],"['844', '339', '108', '38']","['851', '351', '12', '19']","['863', '352', '12', '18']","['875', '352', '13', '19']","['894', '353', '13', '19']","['907', '354', '12', '18']","['920', '354', '13', '18']","['933', '353', '11', '20']"
track0060[14].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0060/track0060[14].png,/track0060/track0060[14].png,"['iPhone', '7', 'Plus']","['364', '0', '844', '562']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2007'],['APB-4327'],"['854', '335', '109', '39']","['861', '347', '12', '19']","['873', '347', '12', '20']","['885', '348', '13', '20']","['905', '350', '12', '19']","['918', '350', '12', '18']","['931', '350', '13', '19']","['944', '350', '11', '19']"
track0060[02].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0060/track0060[02].png,/track0060/track0060[02].png,"['iPhone', '7', 'Plus']","['497', '0', '745', '568']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2007'],['APB-4327'],"['870', '347', '111', '38']","['876', '359', '13', '19']","['889', '360', '13', '19']","['902', '361', '13', '19']","['922', '362', '13', '18']","['936', '362', '12', '18']","['949', '362', '12', '19']","['961', '362', '13', '18']"
track0060[03].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0060/track0060[03].png,/track0060/track0060[03].png,"['iPhone', '7', 'Plus']","['489', '0', '752', '569']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2007'],['APB-4327'],"['871', '345', '112', '38']","['877', '357', '12', '19']","['890', '358', '12', '19']","['903', '359', '13', '19']","['923', '360', '12', '18']","['936', '360', '12', '18']","['949', '360', '13', '18']","['962', '360', '12', '18']"
track0060[15].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0060/track0060[15].png,/track0060/track0060[15].png,"['iPhone', '7', 'Plus']","['349', '0', '857', '562']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2007'],['APB-4327'],"['852', '335', '108', '39']","['858', '347', '12', '20']","['870', '348', '13', '19']","['883', '349', '13', '19']","['903', '350', '12', '18']","['916', '350', '12', '19']","['929', '350', '12', '19']","['941', '350', '12', '19']"
track0060[19].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0060/track0060[19].png,/track0060/track0060[19].png,"['iPhone', '7', 'Plus']","['299', '0', '889', '561']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2007'],['APB-4327'],"['841', '339', '107', '38']","['847', '351', '12', '19']","['859', '351', '12', '19']","['871', '352', '13', '19']","['891', '353', '12', '19']","['903', '353', '13', '19']","['916', '353', '13', '20']","['929', '353', '12', '19']"
track0060[23].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0060/track0060[23].png,/track0060/track0060[23].png,"['iPhone', '7', 'Plus']","['255', '0', '912', '560']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2007'],['APB-4327'],"['828', '344', '107', '38']","['834', '356', '12', '20']","['846', '357', '12', '19']","['859', '358', '12', '19']","['878', '359', '12', '18']","['890', '359', '12', '18']","['903', '359', '12', '18']","['915', '358', '12', '20']"
track0060[20].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0060/track0060[20].png,/track0060/track0060[20].png,"['iPhone', '7', 'Plus']","['293', '0', '889', '560']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2007'],['APB-4327'],"['838', '342', '107', '37']","['845', '353', '12', '20']","['857', '353', '11', '20']","['869', '355', '12', '19']","['888', '356', '12', '19']","['901', '356', '12', '19']","['913', '356', '13', '19']","['926', '356', '12', '19']"
track0060[16].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0060/track0060[16].png,/track0060/track0060[16].png,"['iPhone', '7', 'Plus']","['338', '0', '864', '561']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2007'],['APB-4327'],"['849', '336', '108', '38']","['855', '348', '12', '20']","['867', '349', '13', '19']","['880', '350', '13', '19']","['899', '351', '13', '18']","['913', '351', '12', '19']","['925', '351', '13', '19']","['938', '351', '12', '19']"
